"url","Thumbnail image","Thumbnail image_alt","Thumbnail image_link","Title value","Title value_link","Title image","Title image_alt","Title image_link","Textsuccess value","Textsuccess value_link","Textinfo description","Textinfo description_link","Textwarning value","Textwarning value_link","Texterror value","Texterror value_link"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/architect_40086.html","Architect","http://www.merojob.com/nepaljob/architect_40086.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/architect_40086.html","Arch Icon","http://www.merojob.com/nepaljob/architect_40086.html","Candidate with previous experience in hotel and resorts. Must have a good knowlege of building constrution material.","http://www.merojob.com/nepaljob/architect_40086.html","Education: | Views: 233 |","http://www.merojob.com/nepaljob/architect_40086.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/architect_40086.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/accounts-officer_40028.html","Accounts Officer","http://www.merojob.com/nepaljob/accounts-officer_40028.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/accounts-officer_40028.html","Virinchi College","http://www.merojob.com/nepaljob/accounts-officer_40028.html","Should have good communication skill Knowledge of accepted accounting practices and principles Should have knowledge of VAT and TAX Excellent...","http://www.merojob.com/nepaljob/accounts-officer_40028.html","Education: Bachelor | Views: 1065 |","http://www.merojob.com/nepaljob/accounts-officer_40028.html","Deadline: Today","http://www.merojob.com/nepaljob/accounts-officer_40028.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/front-desk-officer_40025.html","Front Desk Officer","http://www.merojob.com/nepaljob/front-desk-officer_40025.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/front-desk-officer_40025.html","Virinchi College","http://www.merojob.com/nepaljob/front-desk-officer_40025.html","Strong command over English and Nepali Language Good communication skills A complete knowledge of MS Office Must be good in computer ...","http://www.merojob.com/nepaljob/front-desk-officer_40025.html","Education: Bachelor | Views: 781 |","http://www.merojob.com/nepaljob/front-desk-officer_40025.html","Deadline: Today","http://www.merojob.com/nepaljob/front-desk-officer_40025.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/driver_40038.html","Driver","http://www.merojob.com/nepaljob/driver_40038.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/driver_40038.html","Primus Networks","http://www.merojob.com/nepaljob/driver_40038.html","Valid driving license and clear driving records; knowledge of driving rules and regulations and skills in minor vehicle repair. Good command in E...","http://www.merojob.com/nepaljob/driver_40038.html","Education: SLC | Views: 253 |","http://www.merojob.com/nepaljob/driver_40038.html","Deadline: Today","http://www.merojob.com/nepaljob/driver_40038.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html","Online Marketing Executive","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html","Primus Networks","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html","Should have excellent interpersonal skills and communication skills. Minimum 3 years of work experience in related field. ...","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html","Education: Bachelor | Views: 470 |","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html","Deadline: Today","http://www.merojob.com/nepaljob/online-marketing-executive_40033.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/web-master_40035.html","Web Master","http://www.merojob.com/nepaljob/web-master_40035.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/web-master_40035.html","Primus Networks","http://www.merojob.com/nepaljob/web-master_40035.html","Experience about maintaining CMS/Blog/Forum site will be a plus Working knowledge of HTML5, CSS3, Javascript Should have excellent interpersona...","http://www.merojob.com/nepaljob/web-master_40035.html","Education: Diploma | Views: 314 |","http://www.merojob.com/nepaljob/web-master_40035.html","Deadline: Today","http://www.merojob.com/nepaljob/web-master_40035.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html","Admin & HR Officer","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html","Primus Networks","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html","Should have excellent interpersonal skills and communication skills. Minimum 3 years of work experience in related field. ...","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html","Education: Bachelor | Views: 915 |","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html","Deadline: Today","http://www.merojob.com/nepaljob/admin-hr-officer_40037.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/housekeeping_40039.html","Housekeeping","http://www.merojob.com/nepaljob/housekeeping_40039.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/housekeeping_40039.html","Primus Networks","http://www.merojob.com/nepaljob/housekeeping_40039.html","Knowledge of cleaning and sanitation products, techniques and methods Minimum 3 years of work experience in related field. Basic knowledge in E...","http://www.merojob.com/nepaljob/housekeeping_40039.html","Education: SLC | Views: 273 |","http://www.merojob.com/nepaljob/housekeeping_40039.html","Deadline: Today","http://www.merojob.com/nepaljob/housekeeping_40039.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/market-research-executive_40031.html","Market Research Executive","http://www.merojob.com/nepaljob/market-research-executive_40031.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/market-research-executive_40031.html","Primus Networks","http://www.merojob.com/nepaljob/market-research-executive_40031.html","Should have excellent interpersonal skills and communication skills. Good in English and Hindi. Fresher's may apply. ...","http://www.merojob.com/nepaljob/market-research-executive_40031.html","Education: Bachelor | Views: 437 |","http://www.merojob.com/nepaljob/market-research-executive_40031.html","Deadline: Today","http://www.merojob.com/nepaljob/market-research-executive_40031.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/content-editor_40034.html","Content Editor","http://www.merojob.com/nepaljob/content-editor_40034.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/content-editor_40034.html","Primus Networks","http://www.merojob.com/nepaljob/content-editor_40034.html","Should have excellent interpersonal skills and communication skills. Minimum 3 years of work experience in related field. ...","http://www.merojob.com/nepaljob/content-editor_40034.html","Education: Bachelor | Views: 359 |","http://www.merojob.com/nepaljob/content-editor_40034.html","Deadline: Today","http://www.merojob.com/nepaljob/content-editor_40034.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/it-administrator_40036.html","IT Administrator","http://www.merojob.com/nepaljob/it-administrator_40036.html","http://www.merojob.com/images/SI/Fea.png","FEATURED JOB","http://www.merojob.com/nepaljob/it-administrator_40036.html","Primus Networks","http://www.merojob.com/nepaljob/it-administrator_40036.html","Good understanding of Delivery around Internet Service and Solutions, and Managed Services Should have excellent interpersonal skills and communi...","http://www.merojob.com/nepaljob/it-administrator_40036.html","Education: Diploma | Views: 1373 |","http://www.merojob.com/nepaljob/it-administrator_40036.html","Deadline: Today","http://www.merojob.com/nepaljob/it-administrator_40036.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/abroad-study-counselor_40380.html","Abroad Study Counselor","http://www.merojob.com/nepaljob/abroad-study-counselor_40380.html","","",,"Opera International Educational Consultancy","http://www.merojob.com/nepaljob/abroad-study-counselor_40380.html","Minimum 3 years of experience in related field Fluent in English Sound international Educational Knowledge ...","http://www.merojob.com/nepaljob/abroad-study-counselor_40380.html","Education: Master | Views: 12 |","http://www.merojob.com/nepaljob/abroad-study-counselor_40380.html","Deadline: 6 days left","http://www.merojob.com/nepaljob/abroad-study-counselor_40380.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/toeflactielts-teacher_40280.html","TOEFL/ACT/IELTS Teacher","http://www.merojob.com/nepaljob/toeflactielts-teacher_40280.html","","",,"Quest Education Pvt.Ltd","http://www.merojob.com/nepaljob/toeflactielts-teacher_40280.html","Atleast 1 year Experince in teaching. Must have very good command in english . Should be fexible in timing. Must have taken 1 of the TES...","http://www.merojob.com/nepaljob/toeflactielts-teacher_40280.html","Education: 0 | Views: 19 |","http://www.merojob.com/nepaljob/toeflactielts-teacher_40280.html","Deadline: 6 days left","http://www.merojob.com/nepaljob/toeflactielts-teacher_40280.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/teacher_40271.html","Teacher","http://www.merojob.com/nepaljob/teacher_40271.html","","",,"Saraswati Higher Secondary School","http://www.merojob.com/nepaljob/teacher_40271.html","Physically fit and self motivated.","http://www.merojob.com/nepaljob/teacher_40271.html","Education: Intermediate | Views: 87 |","http://www.merojob.com/nepaljob/teacher_40271.html","Deadline: 6 days left","http://www.merojob.com/nepaljob/teacher_40271.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/salesmarketing-executive_40261.html","Sales/Marketing Executive","http://www.merojob.com/nepaljob/salesmarketing-executive_40261.html","","",,"Tele Connect","http://www.merojob.com/nepaljob/salesmarketing-executive_40261.html","Energetic & enthusiastic personality with strong commitment towards work Good communication & interpersonal skill Self motivated a...","http://www.merojob.com/nepaljob/salesmarketing-executive_40261.html","Education: 0 | Views: 21 |","http://www.merojob.com/nepaljob/salesmarketing-executive_40261.html","Deadline: 6 days left","http://www.merojob.com/nepaljob/salesmarketing-executive_40261.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/entry-level-accountant_40335.html","Entry Level Accountant","http://www.merojob.com/nepaljob/entry-level-accountant_40335.html","","",,"Shree Buddha Chimney Bhatta Udhyog","http://www.merojob.com/nepaljob/entry-level-accountant_40335.html","Ability to work in independently. Exceptional organizational and problem solving skills. Knowledge of MS Office and Tally Accountin...","http://www.merojob.com/nepaljob/entry-level-accountant_40335.html","Education: 0 | Views: 175 |","http://www.merojob.com/nepaljob/entry-level-accountant_40335.html","Deadline: 4 days left","http://www.merojob.com/nepaljob/entry-level-accountant_40335.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/cutting-technician_40325.html","Cutting Technician","http://www.merojob.com/nepaljob/cutting-technician_40325.html","","",,"Purnaa Enterprises","http://www.merojob.com/nepaljob/cutting-technician_40325.html","Layout production pattern pieces for cutting. Understand how each pattern piece fits together to construct the garment in order to layout the...","http://www.merojob.com/nepaljob/cutting-technician_40325.html","Education: 0 | Views: 16 |","http://www.merojob.com/nepaljob/cutting-technician_40325.html","Deadline: 5 days left","http://www.merojob.com/nepaljob/cutting-technician_40325.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/gp-area-manager_40337.html","GP Area Manager","http://www.merojob.com/nepaljob/gp-area-manager_40337.html","","",,"Greenlight Planet Inc","http://www.merojob.com/nepaljob/gp-area-manager_40337.html","Experience Has 2-3 years of experience in managing rural sales Training and presentation: Can conduct group trainings Can coach sellers one...","http://www.merojob.com/nepaljob/gp-area-manager_40337.html","Education: | Views: 26 |","http://www.merojob.com/nepaljob/gp-area-manager_40337.html","Deadline: 5 days left","http://www.merojob.com/nepaljob/gp-area-manager_40337.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/factory-manager_40303.html","Factory Manager","http://www.merojob.com/nepaljob/factory-manager_40303.html","","",,"Rapti Feed Industries","http://www.merojob.com/nepaljob/factory-manager_40303.html","Should have minimum 3 years of experience in manufacturing entities. Should have good problem solving skills and ability to work in team Should...","http://www.merojob.com/nepaljob/factory-manager_40303.html","Education: Master | Views: 56 |","http://www.merojob.com/nepaljob/factory-manager_40303.html","Deadline: 4 days left","http://www.merojob.com/nepaljob/factory-manager_40303.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/graphic-designer-trainee_40298.html","Graphic Designer Trainee","http://www.merojob.com/nepaljob/graphic-designer-trainee_40298.html","","",,"Nest Media","http://www.merojob.com/nepaljob/graphic-designer-trainee_40298.html","-","http://www.merojob.com/nepaljob/graphic-designer-trainee_40298.html","Education: Intermediate | Views: 126 |","http://www.merojob.com/nepaljob/graphic-designer-trainee_40298.html","Deadline: 4 days left","http://www.merojob.com/nepaljob/graphic-designer-trainee_40298.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/photographers_40299.html","Photographers","http://www.merojob.com/nepaljob/photographers_40299.html","","",,"Nest Media","http://www.merojob.com/nepaljob/photographers_40299.html","Can also apply for internship, minimum period of internship is three months. Trainee photographers are also encouraged to apply. Applicants wit...","http://www.merojob.com/nepaljob/photographers_40299.html","Education: Bachelor | Views: 71 |","http://www.merojob.com/nepaljob/photographers_40299.html","Deadline: 4 days left","http://www.merojob.com/nepaljob/photographers_40299.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/senior-php-developer_39280.html","Senior PHP Developer","http://www.merojob.com/nepaljob/senior-php-developer_39280.html","","",,"Mantra Ideas","http://www.merojob.com/nepaljob/senior-php-developer_39280.html","At least 2 years of experience in PHP/MYSQL Design, Development and Implementation. Working knowledge of MVC framework Ability to work independ...","http://www.merojob.com/nepaljob/senior-php-developer_39280.html","Education: Bachelor | Views: 58 |","http://www.merojob.com/nepaljob/senior-php-developer_39280.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/senior-php-developer_39280.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/program-manager_40289.html","Program Manager","http://www.merojob.com/nepaljob/program-manager_40289.html","","",,"Sunrise Children’s Association Inc","http://www.merojob.com/nepaljob/program-manager_40289.html","5+ years of relevant experience (in Child Protection, Education and Development sectors) Excellent communication skills, fluency in English (writ...","http://www.merojob.com/nepaljob/program-manager_40289.html","Education: | Views: 334 |","http://www.merojob.com/nepaljob/program-manager_40289.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/program-manager_40289.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/accountantaudit-assistant_40288.html","Accountant/Audit Assistant","http://www.merojob.com/nepaljob/accountantaudit-assistant_40288.html","","",,"BS Accounting Solutions","http://www.merojob.com/nepaljob/accountantaudit-assistant_40288.html","Able to work under pressure Should have good communication skill","http://www.merojob.com/nepaljob/accountantaudit-assistant_40288.html","Education: | Views: 505 |","http://www.merojob.com/nepaljob/accountantaudit-assistant_40288.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/accountantaudit-assistant_40288.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/it-technician_40275.html","IT Technician","http://www.merojob.com/nepaljob/it-technician_40275.html","","",,"Pacific Office Care Trading","http://www.merojob.com/nepaljob/it-technician_40275.html","One (1) year of working experience in similar field; enthusiastic freshers with learning aptitude can also apply","http://www.merojob.com/nepaljob/it-technician_40275.html","Education: Intermediate | Views: 341 |","http://www.merojob.com/nepaljob/it-technician_40275.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/it-technician_40275.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/admin-officer_40257.html","Admin Officer","http://www.merojob.com/nepaljob/admin-officer_40257.html","","",,"IT Advisors Nepal","http://www.merojob.com/nepaljob/admin-officer_40257.html","Knowledge The incumbent must have proficient knowledge in the following areas: computerized accounting programs preparation of financial stat...","http://www.merojob.com/nepaljob/admin-officer_40257.html","Education: Bachelor | Views: 209 |","http://www.merojob.com/nepaljob/admin-officer_40257.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/admin-officer_40257.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/content-inventory-manager_40246.html","Content & Inventory Manager","http://www.merojob.com/nepaljob/content-inventory-manager_40246.html","","",,"Tudoholic","http://www.merojob.com/nepaljob/content-inventory-manager_40246.html","Extreme attention to detail Excellent organization skills Highly trainable in software programs Familiarity and previous experience with Exce...","http://www.merojob.com/nepaljob/content-inventory-manager_40246.html","Education: Bachelor | Views: 105 |","http://www.merojob.com/nepaljob/content-inventory-manager_40246.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/content-inventory-manager_40246.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/customer-service-social-media-associate_40245.html","Customer Service & Social Media Associate","http://www.merojob.com/nepaljob/customer-service-social-media-associate_40245.html","","",,"Tudoholic","http://www.merojob.com/nepaljob/customer-service-social-media-associate_40245.html","What we offer you: An unparalleled personal and professional growth as our longer-term objective is to train the next generation of leader...","http://www.merojob.com/nepaljob/customer-service-social-media-associate_40245.html","Education: Bachelor | Views: 122 |","http://www.merojob.com/nepaljob/customer-service-social-media-associate_40245.html","Deadline: 3 days left","http://www.merojob.com/nepaljob/customer-service-social-media-associate_40245.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/support-engineer_40195.html","Support Engineer","http://www.merojob.com/nepaljob/support-engineer_40195.html","","",,"OM Networks","http://www.merojob.com/nepaljob/support-engineer_40195.html","Keen to learn and adapt with new technologies. Sound knowledge on network. Basic knowledge of Windows/Unix/Linux systems, utilities and scripti...","http://www.merojob.com/nepaljob/support-engineer_40195.html","Education: Bachelor | Views: 594 |","http://www.merojob.com/nepaljob/support-engineer_40195.html","Deadline: 2 days left","http://www.merojob.com/nepaljob/support-engineer_40195.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/training-manager_40176.html","Training Manager","http://www.merojob.com/nepaljob/training-manager_40176.html","","",,"Tiens Group","http://www.merojob.com/nepaljob/training-manager_40176.html","Least 3 years or above experience in education or training; Full working proficiency in either English or Mandarin Chinese (both written and spok...","http://www.merojob.com/nepaljob/training-manager_40176.html","Education: 0 | Views: 50 |","http://www.merojob.com/nepaljob/training-manager_40176.html","Deadline: 23 days left","http://www.merojob.com/nepaljob/training-manager_40176.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/accountant_40215.html","Accountant","http://www.merojob.com/nepaljob/accountant_40215.html","","",,"Pacific Enterprises","http://www.merojob.com/nepaljob/accountant_40215.html","Demonstrated analytical supervisory and decision making abilities and skills to effectively carry out assigned duties","http://www.merojob.com/nepaljob/accountant_40215.html","Education: 0 | Views: 323 |","http://www.merojob.com/nepaljob/accountant_40215.html","Deadline: 2 days left","http://www.merojob.com/nepaljob/accountant_40215.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/marketing-officer_40230.html","Marketing Officer","http://www.merojob.com/nepaljob/marketing-officer_40230.html","","",,"Trading Company","http://www.merojob.com/nepaljob/marketing-officer_40230.html","At least 1 year experience in related field Driving license holder will be given preference Must have excellent interpersonal skills ...","http://www.merojob.com/nepaljob/marketing-officer_40230.html","Education: 0 | Views: 111 |","http://www.merojob.com/nepaljob/marketing-officer_40230.html","Deadline: 1 day left","http://www.merojob.com/nepaljob/marketing-officer_40230.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/office-coordinator_40206.html","Office Coordinator","http://www.merojob.com/nepaljob/office-coordinator_40206.html","","",,"Saral Urja Nepal","http://www.merojob.com/nepaljob/office-coordinator_40206.html","Excellent verbal and written communication in English Computer / Microsoft office package Professional and organized ...","http://www.merojob.com/nepaljob/office-coordinator_40206.html","Education: 0 | Views: 197 |","http://www.merojob.com/nepaljob/office-coordinator_40206.html","Deadline: 2 days left","http://www.merojob.com/nepaljob/office-coordinator_40206.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/business-development-manager_40175.html","Business Development Manager","http://www.merojob.com/nepaljob/business-development-manager_40175.html","","",,"Tiens Group","http://www.merojob.com/nepaljob/business-development-manager_40175.html","More than 3 years’ experience in direct selling marketing, familiar with the related business policies, market developing, products promotion...","http://www.merojob.com/nepaljob/business-development-manager_40175.html","Education: 0 | Views: 68 |","http://www.merojob.com/nepaljob/business-development-manager_40175.html","Deadline: 2 days left","http://www.merojob.com/nepaljob/business-development-manager_40175.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/operations-manager_40177.html","Operations Manager","http://www.merojob.com/nepaljob/operations-manager_40177.html","","",,"Tiens Group","http://www.merojob.com/nepaljob/operations-manager_40177.html","Preferably more than 3 years’ experiences in direct selling marketing and operational management; Have experience in branch operation manag...","http://www.merojob.com/nepaljob/operations-manager_40177.html","Education: 0 | Views: 77 |","http://www.merojob.com/nepaljob/operations-manager_40177.html","Deadline: 2 days left","http://www.merojob.com/nepaljob/operations-manager_40177.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljob/branch-manager_40174.html","Branch Manager","http://www.merojob.com/nepaljob/branch-manager_40174.html","","",,"Tiens Group","http://www.merojob.com/nepaljob/branch-manager_40174.html","Desirable 3-5 years’ experience in direct selling business and marketing management, have knowledge of direct selling company’s busines...","http://www.merojob.com/nepaljob/branch-manager_40174.html","Education: 0 | Views: 78 |","http://www.merojob.com/nepaljob/branch-manager_40174.html","Deadline: 2 days left","http://www.merojob.com/nepaljob/branch-manager_40174.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/assistant-accountant_34643.html","Assistant Accountant","http://www.merojob.com/nepaljobs/assistant-accountant_34643.html","","",,"A Well Established Business House","http://www.merojob.com/nepaljobs/assistant-accountant_34643.html",,,"Education: Bachelor | Views: 240 |","http://www.merojob.com/nepaljobs/assistant-accountant_34643.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/assistant-accountant_34643.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/chief-accountant_34642.html","Chief Accountant","http://www.merojob.com/nepaljobs/chief-accountant_34642.html","","",,"A Well Established Business House","http://www.merojob.com/nepaljobs/chief-accountant_34642.html",,,"Education: Master | Views: 144 |","http://www.merojob.com/nepaljobs/chief-accountant_34642.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/chief-accountant_34642.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/finance-controller_34641.html","Finance Controller","http://www.merojob.com/nepaljobs/finance-controller_34641.html","","",,"A Well Established Business House","http://www.merojob.com/nepaljobs/finance-controller_34641.html",,,"Education: Master | Views: 161 |","http://www.merojob.com/nepaljobs/finance-controller_34641.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/finance-controller_34641.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/quantity-surveyor_34640.html","Quantity Surveyor","http://www.merojob.com/nepaljobs/quantity-surveyor_34640.html","","",,"A reputed Trading Cum Prefab Construction Company","http://www.merojob.com/nepaljobs/quantity-surveyor_34640.html","Organize and supervise all the administrative activities that facilitate the smooth running of the organization, Have an outstanding, good interper...","http://www.merojob.com/nepaljobs/quantity-surveyor_34640.html","Education: Bachelor | Views: 67 |","http://www.merojob.com/nepaljobs/quantity-surveyor_34640.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/quantity-surveyor_34640.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/civil-engineer_34639.html","Civil Engineer","http://www.merojob.com/nepaljobs/civil-engineer_34639.html","","",,"A reputed Trading Cum Prefab Construction Company","http://www.merojob.com/nepaljobs/civil-engineer_34639.html","Organize and supervise all the administrative activities that facilitate the smooth running of the organization, Have an outstanding, good interper...","http://www.merojob.com/nepaljobs/civil-engineer_34639.html","Education: Bachelor | Views: 111 |","http://www.merojob.com/nepaljobs/civil-engineer_34639.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/civil-engineer_34639.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/steel-structure-engineer_34638.html","Steel Structure Engineer","http://www.merojob.com/nepaljobs/steel-structure-engineer_34638.html","","",,"A reputed Trading Cum Prefab Construction Company","http://www.merojob.com/nepaljobs/steel-structure-engineer_34638.html","Organize and supervise all the administrative activities that facilitate the smooth running of the organization, Have an outstanding, good interper...","http://www.merojob.com/nepaljobs/steel-structure-engineer_34638.html","Education: Bachelor | Views: 64 |","http://www.merojob.com/nepaljobs/steel-structure-engineer_34638.html","Deadline: 4 days left","http://www.merojob.com/nepaljobs/steel-structure-engineer_34638.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34637.html","Technical cum Office Manager","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34637.html","","",,"A Reputed Trading Cum Prefab Construction Company","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34637.html",,,"Education: Master | Views: 42 |","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34637.html","Deadline: 3 days left","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34637.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34636.html","Technical cum Office Manager","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34636.html","","",,"A Reputed Trading Cum Prefab Construction Company","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34636.html",,,"Education: Master | Views: 33 |","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34636.html","Deadline: 3 days left","http://www.merojob.com/nepaljobs/technical-cum-office-manager_34636.html"
"http://www.merojob.com/search-new/index.php","http://www.merojob.com/hotjobs/logo.gif","","http://www.merojob.com/nepaljobs/driver_34635.html","Driver","http://www.merojob.com/nepaljobs/driver_34635.html","","",,"Future Green Energy Pvt. Ltd.","http://www.merojob.com/nepaljobs/driver_34635.html",,,"Education: 0 | Views: 40 |","http://www.merojob.com/nepaljobs/driver_34635.html","Deadline: 14 days left","http://www.merojob.com/nepaljobs/driver_34635.html"
